text1,text2,class,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Новым худруком БДТ им.Товстоногова станет режиссер А.Могучий.,БДТ нашли нового руководителя.,0,3.1622776601683795,0.17677669529663687,10.0,4.0,0.2041241452319315,16.0,1.2421918188368153,0.16560175542079067,14.34522057254591,68.59974670410156,0.32198965549468994,970.5487699452788,1.2296687848974954,0.2439573397243586,3.944669845312517
В Красноярском крае исчез заместитель прокурора.,В Красноярском крае пропал без вести помощник прокурора района.,1,2.6457513110645907,0.47434164902525683,7.0,4.0,0.3892494720807615,16.0,1.0266771256349916,0.7897801953556693,12.240788149546901,65.31366729736328,0.7511829137802124,885.4844740927219,1.030150664937117,0.4693948037648079,2.874658208905884
Под Кандагаром разбился вертолет с солдатами НАТО.,В Афганистане разбился вертолет НАТО.,0,2.0,0.6123724356957946,4.0,2.6457513110645907,0.6324555320336759,7.0,1.0149487304037508,0.815612807484758,9.203661358138007,76.60301208496094,0.6676775813102722,1056.0688780844212,0.9485789170499109,0.5500990190642091,2.159673842343583
Поиски детей в Туве приостановлены из-за опасности схода новой лавины.,В Туве приостановили поиски попавших под лавину подростков.,0,3.605551275463989,0.23904572186687872,13.0,4.898979485566356,0.20180183819889375,24.0,2.2061245549630644,0.19864720811102693,22.95592924870575,76.85978698730469,0.6942981481552124,1072.9027535766363,1.2023950751031613,0.2771230416838316,4.194357002067793
Чикагские ученые завязали воду в узел.,Физики завязали воду в узел.,0,1.7320508075688772,0.6708203932499369,3.0,2.23606797749979,0.7462025072446364,5.0,0.07690934088228345,0.9388972943009046,0.9940733974615787,46.99744415283203,0.830427348613739,650.4558117389679,0.7991627737071981,0.6806694305603088,1.4991036240806799
В рейтинг влиятельных женщин России попала участница Pussy Riot.,Матвиенко вновь возглавила рейтинг самых влиятельных женщин России.,-1,2.8284271247461903,0.4999999999999999,8.0,4.358898943540674,0.4244373438135828,19.0,1.3970645512764206,0.6708647934612433,14.722448285985699,85.54864501953125,0.7580116987228394,1198.901766911149,1.0275541314369978,0.4720662534833786,2.908726200592649
Самой влиятельной женщиной России признали В.Матвиенко.,Матвиенко вновь возглавила рейтинг самых влиятельных женщин России.,1,3.1622776601683795,0.2886751345948129,10.0,4.47213595499958,0.17677669529663687,20.0,0.9523388936496954,0.790145199229843,10.926431546403956,85.48045349121094,0.7221627235412598,1163.3018219321966,1.2700786683187708,0.19345008814080883,4.030074646397013
"Матвиенко взяла ""золото"" в борьбе с влиятельными женщинами России.",Матвиенко вновь возглавила рейтинг самых влиятельных женщин России.,0,3.3166247903554,0.26726124191242434,11.0,5.0990195135927845,0.23570226039551587,26.0,0.9299046041800985,0.8118424613074917,10.352891856652423,84.7114028930664,0.7292256951332092,1168.3720228075981,1.283179895394667,0.17672467802746597,4.2315716365388
Артисты Большого театра собирают подписи в защиту П.Дмитриченко.,Артисты Большого театра подготовили письмо в защиту Дмитриченко.,0,2.0,0.7142857142857141,4.0,3.605551275463989,0.521749194749951,13.0,0.12878774500863008,0.9954877260420618,1.5833053104329384,43.32889938354492,0.8830833435058594,602.8622602373362,0.794543433708801,0.6843503659751141,1.6320550550733532
В Египте освободили похищенных туристов из Израиля и Норвегии.,В Египте освободили двух похищенных на Синае туристов.,0,2.449489742783178,0.5714285714285713,6.0,3.0,0.6092717958449424,9.0,1.6715403678633094,0.4673776000405876,14.504089954134924,66.82527923583984,0.7064826488494873,941.9681469276547,0.8556390467689455,0.6339409108221652,1.9552015717127988
ООН эвакуирует из Сирии половину своих сотрудников.,ООН эвакуирует половину своего иностранного персонала из Сирии.,0,2.23606797749979,0.6681531047810608,5.0,3.3166247903554,0.5262348115842176,11.0,0.3350045588530997,0.9826620664941355,4.098734613863043,35.6009635925293,0.9116198420524597,488.53930489718914,0.9326270732900334,0.5651033710832334,2.3288205498685484
"При строительстве ""Зенит-Арены"" погиб рабочий, идет проверка.",На строительстве стадиона «Зенит» погиб рабочий.,0,2.449489742783178,0.5773502691896258,6.0,4.795831523312719,0.3042903097250923,23.0,1.3796803078116449,0.6190884569533744,9.133714646011166,116.9214859008789,0.4710352420806885,1625.2352286428213,0.9181262668637739,0.5785220790473952,2.4072805646478805
"Обнародован проект нового здания московского ""Политеха"".",Новое здание Политеха построят из меди и патины по итальянскому проекту.,-1,3.7416573867739413,0.12909944487358058,14.0,5.385164807134504,0.12126781251816648,29.0,1.8708716529241738,0.14989398422982597,21.14673730984393,105.29549407958984,0.7219641804695129,1456.3757278770208,1.2692712921822717,0.19447519342097294,4.6780417813613635
Леха Валенсу хотят засудить за гомофобию.,Валенсу решили засудить за гомофобию.,1,1.7320508075688772,0.7302967433402215,3.0,2.6457513110645907,0.6396021490668312,7.0,0.1348250508177152,0.9910409177989439,1.7472137557320604,53.075862884521484,0.7751318216323853,726.6947160065174,0.7191448599791908,0.7414153351827553,1.4358038246583171
Fitch снизило рейтинги крупнейших банков Кипра до дефолтных уровней.,Рейтинги крупнейших банков Кипра понижены до дефолтных.,0,2.0,0.7559289460184543,4.0,3.1622776601683795,0.6445033866354896,10.0,0.07015501628525772,0.9993433095730413,0.8560705179066416,52.6754150390625,0.9385402202606201,728.3385345116258,0.7783989571837072,0.6970475317276585,1.812106419598607
"Генералу милиции не дали украсть у ""Ростехнологий"" 350 млн руб.",Предотвращено хищение активов «Ростехнологий» на 350 миллионов.,0,3.4641016151377544,0.2519763153394848,12.0,5.291502622129181,0.18156825980064073,28.0,2.056367754712249,0.12409026663506938,24.177024108785403,103.5660171508789,0.6819524168968201,1425.8458530306816,1.1442831606941528,0.3453080240758997,3.8328051264288416
Латвии запретили принимать текущие с Кипра российские деньги.,Латвии запретили принимать российские деньги с Кипра.,0,1.0,0.9258200997725515,1.0,2.6457513110645907,0.6963106238227913,7.0,0.03652518828439084,0.999990672965908,0.4360214513174329,30.884092330932617,0.9680949449539185,433.4626376479864,0.492811332449547,0.8785684953046511,0.7736081415484528
При обстреле автомобиля Красного Креста в Йемене ранена россиянка.,В Йемене ранили российскую сотрудницу Красного креста.,0,2.8284271247461903,0.4330127018922194,8.0,4.123105625617661,0.37062465833055064,17.0,0.9622434589466697,0.5722703351645351,7.929448391267595,121.32098388671875,0.4030507802963257,1689.2021037340164,1.0381380984933237,0.46113464422833306,3.013527077902436
СК возбудил дело о халатности при усыновлении братьев Кузьминых.,Возбуждено дело о халатности при усыновлении Максима Кузьмина.,0,2.6457513110645907,0.5345224838248487,7.0,3.7416573867739413,0.3651483716701108,14.0,1.217440272797495,0.7635306376770585,15.226719262364025,85.32276153564453,0.7339622974395752,1134.3695548400283,1.0252001509614945,0.4744823252342645,2.746040903255333
Министр финансов Кипра подал в отставку.,Министр финансов Кипра отправится на переговоры в Москву.,-1,2.449489742783178,0.50709255283711,6.0,3.4641016151377544,0.5017452060042545,12.0,1.8756340855583795,0.6214978741005048,19.88954755564878,57.58083724975586,0.8626925349235535,813.0352041721344,0.9437152183791157,0.5547007932998291,2.386064270842181
Министр финансов Кипра экстренно вылетает в Москву.,Министр финансов Кипра отправится на переговоры в Москву.,0,2.23606797749979,0.6172133998483676,5.0,3.0,0.6405126152203486,9.0,1.0342302807659844,0.8914653525237672,5.490420458032294,60.4678955078125,0.8517012596130371,842.1353668123484,0.9468562351575417,0.5517316349716431,2.077732075266466
Стресс приводит к болезни Альцгеймера.,Министр финансов Кипра отправится на переговоры в Москву.,-1,3.3166247903554,0.0,11.0,4.123105625617661,0.11322770341445959,17.0,2.1975696803359663,0.848224048282389,26.772597705971346,120.88516235351562,0.20779387652873993,1672.1406312659383,1.4142135623730951,0.0,4.5399820151123915
"РПЦ предлагает ввести в школах предмет ""смысл жизни"".",РПЦ предложила ввести в школах предмет «Смысл жизни».,1,1.4142135623730951,0.8571428571428569,2.0,4.123105625617661,0.5407380704358751,17.0,0.12891298875218707,0.990515803645265,1.6215770521013941,31.018407821655273,0.9596360325813293,427.6192423477769,0.4932407485103711,0.8783567820044644,0.7077577020955443
Российские туристы ежегодно оставляют за рубежом 32 млрд долл.,Министр культуры оценил траты россиян за рубежом в 32 миллиарда долларов.,0,3.605551275463989,0.31622776601683794,13.0,5.196152422706632,0.2286647801900118,27.0,1.8106042224192973,0.5348263364777227,24.778400577938058,94.47572326660156,0.8564109206199646,1350.8809649646282,1.1806710261420479,0.30300796401434166,4.191999646687349
"Плакат ""Долой царя Путина"" развернули активисты на Красной площади.",На Красной площади задержали оппозиционеров с баннером «Долой царя Путина».,0,2.449489742783178,0.6666666666666667,6.0,4.898979485566356,0.4285714285714286,24.0,0.9386044442448589,0.9109136786734116,9.789054176462454,64.60448455810547,0.8608881831169128,906.8626993894577,0.8980623319441409,0.5967420239715259,2.2819763006596903
Премию Астрид Линдгрен вручили аргентинской художнице Исоль.,Премия Астрид Линдгрен досталась аргентинскому иллюстратору.,0,3.0,0.3086066999241838,9.0,4.0,0.3333333333333334,16.0,0.6679921525135027,0.9772986939741908,6.906340171897199,54.4070930480957,0.7424839735031128,752.7153733819723,1.1536935067837237,0.3344956462025371,3.492061549065179
"Госдума потребовала от главреда ""МК"" извинений.",Депутаты потребовали извинений от главреда «МК».,1,2.0,0.6666666666666669,4.0,4.358898943540674,0.2964997266644405,19.0,0.8741256955960995,0.7623380746859689,10.712248779382636,33.44131851196289,0.9284014105796814,456.44650772958994,0.7448852162669366,0.7225730072934795,1.4888197833833134
Госдума приняла закон о штрафах за мат в СМИ.,Госдума ввела запрет на мат в СМИ.,0,2.6457513110645907,0.4629100498862757,7.0,3.4641016151377544,0.5017452060042545,12.0,1.8233129102563748,0.5588626906724851,18.15056358322343,75.78062438964844,0.8427083492279053,1024.381609171629,1.0165322827365961,0.48333105907716256,2.594649181300432
Проститься с Андреем Паниным пришли сотни людей.,В Москве простились с Андреем Паниным.,-1,2.449489742783178,0.4082482904638631,6.0,3.7416573867739413,0.3698001308168194,14.0,1.0800577812654375,0.09700119604356815,8.451148603224317,51.06483840942383,0.42124173045158386,697.9196370244026,0.9803580950160863,0.5194490027682154,2.568644576009581
Сегодня в Москве прощаются с актером Андреем Паниным.,В Москве простились с Андреем Паниным.,-1,2.0,0.6123724356957946,4.0,2.8284271247461903,0.6030226891555273,8.0,0.0664973058671569,0.9978764205865989,0.8670287591245448,42.769989013671875,0.6987906694412231,588.4832281991839,0.92771539616055,0.5696720718633368,2.1356133450639687
В Центральном доме работников искусства обнаружили рейдеров.,В Центральный дом работников искусства пришли с обыском.,-1,2.8284271247461903,0.3333333333333334,8.0,3.605551275463989,0.38138503569823695,13.0,0.9785697262962259,0.3393366754202386,11.19541933482509,63.9112548828125,0.8169680833816528,896.791672103107,1.0959440048756692,0.39945336908853973,3.117874375989575
В подтопленной шахте в Кузбассе пропали 4 горняка.,Из шахты на Кузбассе эвакуировали горняков.,-1,3.0,0.18257418583505539,9.0,4.123105625617661,0.19245008972987526,17.0,1.5348430154698343,0.2803265915391037,11.263871485987885,50.668251037597656,0.8076490759849548,704.8675294965506,1.2345346771004961,0.23796206551818683,3.591150359645747
Московская фирма незаконно оформила в собственность часть станции метро.,Мошенники приватизировали часть станции московского метро.,0,2.8284271247461903,0.4330127018922194,8.0,4.123105625617661,0.3265986323710904,17.0,0.6005880384984246,0.9198046134230222,7.261375475518457,80.97836303710938,0.8432801961898804,1108.2564324736595,1.161342088395348,0.3256422768607658,3.4555711788070815
На севере Москвы сгорел склад с бумагой.,На севере Москвы горит склад с бумагой и оргтехникой.,0,1.7320508075688772,0.7715167498104596,3.0,3.0,0.6139406135149206,9.0,0.25928744093782435,0.9896294705497177,2.8264231322231117,36.806270599365234,0.8914123773574829,503.4079764634371,0.7770959858243754,0.6980609144078211,1.572580556672175
Министр финансов Кипра подал в отставку.,СМИ сообщили об отставке министра финансов Кипра.,0,2.8284271247461903,0.3380617018914066,8.0,4.0,0.3344968040028363,16.0,2.236634358784212,0.401993092854782,27.13278584763938,56.14125061035156,0.8849852085113525,789.7230235412717,1.0882535720319275,0.4078520814798753,3.159317196871556
Сотрудники ГИБДД задержали нарушителя с помощью щита из машин.,Сотрудники ГИБДД выставили «живой щит» из своих машин.,-1,2.8284271247461903,0.4999999999999999,8.0,4.358898943540674,0.3889222341312986,19.0,0.9347186458812266,0.760427727168725,9.79430759227461,84.89864349365234,0.7024654150009155,1134.581924766302,1.1007711630406676,0.39415142330904823,3.0968733831599313
В Красноярском крае исчез заместитель прокурора.,В Красноярском крае раскрыто убийство помощника районного прокурора.,-1,2.449489742783178,0.50709255283711,6.0,3.7416573867739413,0.4670993664969138,14.0,0.40504899557194607,0.9519987560730084,5.194387880563286,58.44801712036133,0.7728266716003418,819.4067601263523,1.032608012791933,0.4668603459589476,2.70041206833952
На Кипре парламент проголосовал против введения налога на депозиты.,Кипрский парламент отклонил налог на банковские депозиты.,0,3.1622776601683795,0.4558423058385518,10.0,3.872983346207417,0.3481553119113957,15.0,1.3750984342135204,0.8826150900403025,9.295098891823196,60.852664947509766,0.9063507914543152,819.8461410328746,1.173379837536156,0.3115898784318122,3.580589136452889
В Гвинейском заливе затонуло судно с 166 пассажирами на борту.,В Гвинейском заливе затонуло судно со 166 людьми на борту.,1,1.7320508075688772,0.8249579113843054,3.0,2.449489742783178,0.7999999999999998,6.0,0.8543108788589454,0.8595196338731083,9.301770830521919,52.24831771850586,0.9376856088638306,731.0023647397757,0.5915805547098054,0.8250162236446194,1.1181670742103147
Верховный суд затребовал материалы дел М.Ходорковского и П.Лебедева.,Верховный суд затребовал дела Ходорковского и Лебедева.,0,1.7320508075688772,0.7715167498104596,3.0,3.3166247903554,0.5262348115842176,11.0,0.859128349058794,0.8524822199229638,7.464936563923513,54.40464401245117,0.9505738019943237,749.8943880796432,0.6506985501849599,0.7882956983935956,1.3604348022318122
Верховный суд требует материалы дел М.Ходорковского и П.Лебедева.,Верховный суд затребовал дела Ходорковского и Лебедева.,1,2.23606797749979,0.6172133998483676,5.0,3.872983346207417,0.3508232077228117,15.0,0.8685605505070911,0.8489468243867666,7.598659318777703,59.98642349243164,0.9368025064468384,826.6007913202047,0.9153702470549734,0.5810486554032586,2.1759262484339494
Памятник Антону Чехову перенесут из-за нехорошего соседства.,Памятник Чехову в Камергерском переулке перенесут из-за туалета.,0,2.449489742783178,0.6249999999999999,6.0,3.7416573867739413,0.4629100498862758,14.0,0.02120418155085772,0.9998931918827543,0.24340421555470348,49.55835723876953,0.7465626001358032,693.8012667000294,1.0053882649196348,0.4945972183809431,2.4730516912485943
В Австрии столкнулись 100 автомобилей.,В Австрии из-за снегопада столкнулись 100 машин.,0,2.23606797749979,0.5669467095138407,5.0,3.3166247903554,0.49029033784546006,11.0,1.411683562095313,0.5563732675785944,6.109289345451955,37.517391204833984,0.9114879965782166,524.6247875504196,0.8463067037840173,0.6418824815651158,2.000166575027236
Псковский губернатор пообещал избавить жену от активов во Франции.,У жены псковского губернатора нашли имущество во Франции.,0,3.4641016151377544,0.2519763153394848,12.0,4.58257569495584,0.2223747949983304,21.0,1.5579048140468876,0.6721004173245952,16.087063249286796,85.58170318603516,0.7319692373275757,1184.2331861704588,1.2972578194054905,0.15856107499565592,4.521812307244686
Власти Венесуэлы: Состояние У.Чавеса ухудшилось.,Власти Венесуэлы признали ухудшение состояния Чавеса.,1,2.23606797749979,0.5477225575051662,5.0,3.872983346207417,0.3508232077228117,15.0,0.4866419526521706,0.9250312287934116,5.619115374015078,49.1529655456543,0.8758120536804199,679.3461542576551,1.0516750353608582,0.44698980999936877,2.4379206513587945
В Ватикане начались выборы нового Папы Римского.,В Ватикане начались выборы нового папы.,1,1.0,0.9128709291752769,1.0,2.0,0.836242010007091,4.0,0.3482816989678379,0.9920237062330857,3.6946105110295933,34.536163330078125,0.9114640951156616,482.9391351342201,0.4609911691339183,0.8937435709902716,0.6846548145455825
Задержан подозреваемый в покушении на балетмейстера С.Филина.,Задержан подозреваемый в покушении на худрука балета Большого театра.,0,2.449489742783178,0.5773502691896258,6.0,3.4641016151377544,0.5163977794943222,12.0,1.0747063700243806,0.843113130036062,11.36927720030422,61.40336990356445,0.7978029251098633,867.9846823215485,1.0807765092804251,0.4159610684938096,2.80971325783825
"""Коммерсантъ"" покидает директор информационного центра М.Лукин.",Из «Коммерсанта» ушел директор информационного центра.,0,2.449489742783178,0.5000000000000001,6.0,4.123105625617661,0.41403933560541256,17.0,1.0373997266666035,0.5942370368388928,7.0265866396285235,43.82315444946289,0.8709536790847778,598.2102059796453,0.9683101206632128,0.5311877551105972,2.458438712767979
Избрать Римского Папу с первого раза не удалось.,Конклав не сумел избрать папу в первом туре.,1,2.8284271247461903,0.4285714285714285,8.0,4.123105625617661,0.2611164839335468,17.0,0.4296686860109769,0.9376584172160832,5.364394816613109,73.34315490722656,0.5330283045768738,1008.3405290544033,1.0915781249549508,0.4042285985599168,3.1282623130075082
В Москве предотвращена криминальная разборка уроженцев Кавказа.,На криминальной разборке в Москве задержаны 22 кавказца.,-1,3.3166247903554,0.1543033499620919,11.0,4.47213595499958,0.16724840200141816,20.0,1.2877430449704639,0.6328564987675263,12.307746115249214,78.03608703613281,0.66777503490448,1059.622055798769,1.3813558178581244,0.04592805223475611,4.447132017148703
В Белгороде снесли памятник Владимиру Ленину.,В Белгороде демонтировали памятник Ленину.,0,1.7320508075688772,0.6708203932499369,3.0,3.0,0.5270462766947299,9.0,0.036948564551936104,0.992822664652502,0.4308611745319611,28.051544189453125,0.9106711149215698,380.64717911183834,0.8300949521790004,0.6554711851834715,1.5466836066051395
"Умер первый гитарист Yes, ""архитектор прог-рока"" Питер Бэнкс.",Скончался гитарист группы Yes Питер Бэнкс.,1,2.6457513110645907,0.5443310539518174,7.0,4.47213595499958,0.4236592728681617,20.0,1.6871384608993039,0.23670264079468845,18.800975877115615,76.0052261352539,0.7864251136779785,1055.816082045436,0.870775945267069,0.6208746265721212,2.614950830760989
"Главред ""МК"" П.Гусев выиграл заочное сражение с Госдумой.",Гусева единогласно переизбрали главой Союза журналистов Москвы.,0,3.7416573867739413,0.0,14.0,5.196152422706632,0.06933752452815364,27.0,0.9530055773383714,0.17552398097373983,8.513183348965008,76.88199615478516,0.5804980397224426,1039.714371331036,1.4142135623730951,0.0,5.242722998966165
"У жителя Ленобласти нашли пистолеты, пулеметы и авиационную пушку.",У жителя Ленобласти изъяли два пулемета и авиапушку.,0,3.0,0.3086066999241838,9.0,4.358898943540674,0.30151134457776363,19.0,1.3154774391836226,0.36800381359354195,13.16628252606055,80.88419342041016,0.6735364198684692,1135.5636444538832,1.215989885256191,0.2606842994773177,3.664477555042189
Роскомнадзор упростит закрытие экстремистских СМИ.,Роскомнадзор упростит регистрацию и ликвидацию СМИ.,0,2.0,0.6,4.0,3.0,0.5720775535473555,9.0,0.12906966950331455,0.9922664532228743,1.612827297192353,34.73258590698242,0.8757820129394531,480.6865428984165,0.9569868718273628,0.5420880635750395,1.9580790243566961
Сын Абрамовича приобрел крупное нефтяное месторождение в Сибири.,Сын Абрамовича купил месторождение нефти в Западной Сибири.,1,2.449489742783178,0.5714285714285713,6.0,3.872983346207417,0.483045891539648,15.0,0.3413014493796055,0.7994941496384526,4.078410089595981,45.86973190307617,0.9037363529205322,622.8765091300011,0.9380114788530465,0.5600672327699604,2.348899364904449
Курсанты университета МВД похитили человека и потребовали $5 млн.,Курсанты МВД похитили человека в Подмосковье.,-1,2.0,0.6761234037828132,4.0,3.872983346207417,0.5078333750770081,15.0,1.245305388433116,0.7595298358205687,14.90183900532408,39.61719512939453,0.8458676934242249,569.3741807974875,0.8025115480215532,0.6779876076460252,1.882969300278254
Мосгордума повысила штрафы для въезжающих в Москву грузовиков.,Мосгордума разрешила увеличить штрафы для грузовиков.,0,2.23606797749979,0.6172133998483676,5.0,3.4641016151377544,0.4564354645876385,12.0,0.8914030668750325,0.8670923988523109,10.992345016133656,42.2792854309082,0.8636738061904907,589.9975472688675,0.9216452920886948,0.5752849777853721,2.178714507099018
"Главным редактором ""Коммерсантъ FM"" назначен Константин Эггерт.",Константин Эггерт назначен главным редактором «Коммерсантъ FM».,1,0.0,0.9999999999999997,0.0,3.872983346207417,0.5716619504750297,15.0,0.0,1.0000000000000002,0.0,20.42091178894043,0.9747298955917358,284.43354535102844,0.0,1.0000000000000004,0.0
Директором Театра на Таганке станет В.Флейшер.,Золотухин ушел с поста директора театра на Таганке.,-1,2.6457513110645907,0.4629100498862757,7.0,3.605551275463989,0.39223227027636803,13.0,0.532327801125939,0.92898724936615,6.5104483326083225,52.94672775268555,0.8517066836357117,727.1704768538475,1.112111437644958,0.3816040751296326,2.9523845872460837
"Депутаты просят проверить ""МК"" на предмет рекламы секс-услуг.",«Единая Россия» попросила проверить «рекламу секс-услуг» в «МК».,0,3.0,0.4714045207910316,9.0,6.782329983125268,0.15949044456578,34.0,1.495431956408661,0.13723102681806337,11.560695241599722,73.78084564208984,0.6644914746284485,1031.6702652275562,0.9513483081257007,0.5474681983131835,2.8038237567684003
Американский банкир провалился под землю во время игры в гольф.,PayPal получила лицензию Банка России.,-1,3.7416573867739413,0.0,14.0,4.242640687119285,0.1,18.0,2.1553497790782328,0.048375584886373,22.2642731940473,109.80826568603516,0.4529559016227722,1530.675649061799,1.4142135623730951,0.0,5.099760018291436
НАТО: Альянс готов реализовывать ливийский сценарий в Сирии.,Командование НАТО приготовило для Сирии ливийский сценарий.,0,2.449489742783178,0.5714285714285713,6.0,4.0,0.43301270189221935,16.0,0.9771118350944593,0.8049069529442279,6.406815944334554,52.56169509887695,0.8519854545593262,717.1416923254728,0.9473064328404991,0.5513052611495046,2.296030086326301
Петербургским убийцам инкассаторов дали пожизненный срок.,В Петербурге дали пожизненный срок убийцам инкассаторов.,1,1.4142135623730951,0.8333333333333336,2.0,2.8284271247461903,0.6923076923076923,8.0,0.9491324475827461,0.8390601279889058,7.541772806148774,13.302813529968262,0.9912103414535522,179.650107011199,0.5636308944477836,0.8411601074119959,0.9346745913755934
В Петербурге убийцам инкассаторов дали пожизненный срок.,В Петербурге дали пожизненный срок убийцам инкассаторов.,1,0.0,1.0000000000000002,0.0,2.449489742783178,0.7692307692307692,6.0,4.2146848510894035e-08,0.9999999999999998,0.0,0.0625,0.9999998807907104,5.3182244300842285e-05,0.0,1.0000000000000002,0.0
Парламент Молдавии отправил правительство в отставку.,В Молдавии отправили в отставку правительство.,0,1.7320508075688772,0.6708203932499369,3.0,3.3166247903554,0.4216370213557839,11.0,0.6805029090857342,0.8927617967368764,8.104917673926757,26.826459884643555,0.9658267498016357,375.96078042685986,0.8382171251946212,0.6486960255152323,1.5959204009307397
Дирижер Вольф Горелик скончался в Москве.,Скончался дирижер Вольф Горелик.,0,1.0,0.8944271909999159,1.0,2.0,0.7826237921249264,4.0,0.9824411839242048,0.7115446675226469,4.5607893517725735,35.910282135009766,0.8332464694976807,490.52576703578234,0.25000405009165333,0.968748987468885,0.3093300194183261
Главный инспектор по контролю за недвижимостью Москвы попался на взятке.,Столичного инспектора по недвижимости поймали на взятке.,0,3.3166247903554,0.3585685828003181,11.0,4.0,0.27386127875258315,16.0,1.378660764147323,0.7209453519559877,10.790977618488842,91.4178695678711,0.8543399572372437,1274.125571578741,1.2770243819383558,0.18460436396748017,4.212178150541959
"""Атака века"", предпринятая хакерами, затормозила Интернет.",Крупнейшая хакерская атака затормозила интернет.,1,2.23606797749979,0.5477225575051662,5.0,4.58257569495584,0.3956282840374722,19.0,0.06699273331474138,0.9413037745006658,0.7740993765476912,66.77342987060547,0.6973998546600342,926.3043399006128,0.9771166158441787,0.52262155952061,2.276283108105156
МЭР предложило повысить прогноз по цене на нефть марки Urals на $8.,Минэкономразвития предложило повысить прогноз по ценам на нефть.,0,2.6457513110645907,0.686406472983644,7.0,4.242640687119285,0.45184805705753206,18.0,1.19972180630733,0.9209858374835702,10.065491851779502,123.0265884399414,0.7633072137832642,1713.5856611430645,0.9393603444164782,0.5588010716688779,2.5842356711938246
"Гудковых изгнали из ""Справедливой России"".",Миронов предложил исключить Гудковых из «Справедливой России».,0,2.0,0.6761234037828132,4.0,4.47213595499958,0.3363363969981562,20.0,0.8757298409842458,0.9041315593477578,8.78568401681599,54.27082061767578,0.8491096496582031,758.626600459218,0.9563030310576434,0.542742256394982,2.0826614300957327
"Лидер ""Справедливой России"" предложил исключить из партии Гудковых.",Миронов предложил исключить Гудковых из «Справедливой России».,1,1.7320508075688772,0.801783725737273,3.0,4.242640687119285,0.4705882352941177,18.0,0.774140277123766,0.9474327878614517,8.773292465533082,48.64627456665039,0.9281752705574036,672.7691743969917,0.6947509758476441,0.7586605407793732,1.264178927904935
В Петербурге во время занятий по самообороне погибла студентка.,В Петербурге студентка погибла на курсах по самообороне.,1,2.23606797749979,0.6681531047810608,5.0,3.1622776601683795,0.502518907629606,10.0,1.6708110109059855,0.6048424132738333,12.625569290836715,68.03231811523438,0.797490119934082,938.8947205245495,0.7703968804898649,0.7032443232657425,1.6876782595045023
Гаагский трибунал приговорил двух сербских чиновников к 22 годам тюрьмы.,Трибунал по Югославии посадил двух сербских чиновников на 22 года.,0,3.0,0.5270462766947299,9.0,3.872983346207417,0.4900980294098034,15.0,1.9730028058512585,0.4877167129393777,20.882921522225114,92.3269271850586,0.836331307888031,1312.1564970463514,0.9318715502608961,0.5658077069071772,2.6363106485591503
"Лидер ""Справедливой России"" предложил исключить из партии Гудковых.",Гудковых исключили из «Справедливой России».,-1,2.23606797749979,0.6324555320336758,5.0,4.358898943540674,0.35007002100700246,19.0,1.325749873469691,0.8384680475435693,14.6145551433901,64.468994140625,0.8840250968933105,890.2537844777107,0.9555872164321921,0.5434265358956873,2.3797730327291515
Индекс Dow Jones достиг исторического максимума.,Индекс Dow Jones обновил исторический максимум.,0,2.449489742783178,0.5000000000000001,6.0,3.4641016151377544,0.5017452060042545,12.0,0.06414439676893548,0.5338262819706087,0.8411207398252885,37.38161087036133,0.9380731582641602,519.143101580441,0.9770194031585162,0.5227165429258884,2.3904792198387765
В Ватикане избран новый Папа Римский.,Конклав избрал нового папу Римского.,0,3.1622776601683795,0.0,10.0,4.123105625617661,0.10540925533894598,17.0,1.405552502591338,0.3829939265367588,16.353607230112804,88.37117004394531,0.5476928353309631,1212.998828664422,1.4142135623730951,0.0,4.450716970834275
Конклав снова не смог выбрать Папу Римского.,Конклав избрал нового папу Римского.,-1,2.449489742783178,0.50709255283711,6.0,3.0,0.5720775535473555,9.0,1.1217366104059254,0.6326941053136113,10.339185780293036,80.93480682373047,0.26515138149261475,1133.6704070195556,0.9565887217781996,0.5424690086833751,2.4265929183765653
"""Стрелок из Колорадо"" признал вину в массовом убийстве.",Колорадский стрелок решил признать вину.,1,2.8284271247461903,0.3380617018914066,8.0,4.47213595499958,0.24253562503633294,20.0,1.5721971801255923,0.418335480949941,18.383875734039854,70.33758544921875,0.5882985591888428,989.022558838129,1.1354268788220157,0.355402901424248,3.1320375680519223
"Лидер ""красных кхмеров"" умер, не дождавшись приговора.",Скончался лидер красных кхмеров Иенг Сари.,0,2.6457513110645907,0.4629100498862757,7.0,4.47213595499958,0.3402069087198859,20.0,1.6540021843191273,0.18855178310926288,16.10862151883893,96.15823364257812,0.5136264562606812,1329.2444342300296,0.9645730200919646,0.5347994444553332,2.48925739229247
"Бизнесмена, ""заказавшего"" свердловского депутата, осудили на 13 лет.",Заказчик убийства свердловского депутата приговорен к 13 годам.,1,3.0,0.40089186286863654,9.0,5.196152422706632,0.27863910628767646,25.0,1.6277630978310307,0.61968370288411,17.435407526339294,84.33496856689453,0.8015886545181274,1177.057467713952,1.0649403310568724,0.4329510456442394,3.108268793280664
